ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-108.12,7.58,-27.0,-0.04,0.02,0.06,90.92,,1108.91,49.07,15.26,-1.07,-0.07,-55.61,1526.47,-7.08,-46.8,293.22,13.11,-95.69,-124.11,2.48,-61.52,-0.04,-0.04,0.0,180.94,,7331.32,333.78,51.13,-1.02,-0.02,-124.11,5113.08,-2.43,-48.29,1004.95,0.0,0.0,1
0.11,0.18,0.11,0.65,1.73,2.44,361.63,84.0,83.24,95.48,0.38,0.62,1.62,15.81,38.13,15.03,102.19,13.47,15.6,65.66,-10.52,-17.3,-11.15,0.02,2.16,2.64,386.93,206.9,143.78,69.44,0.39,0.64,1.64,6.56,39.19,-25.04,,0.0,18.11,-139.86,1
9.63,20.85,12.09,0.0,0.25,0.32,456.72,59.51,158.09,18.37,0.54,1.16,2.16,19.31,53.78,24.24,0.56,18.49,12.14,38.26,1.45,4.47,5.35,0.48,0.88,1.09,1344.61,68.74,240.93,50.66,0.68,2.08,3.08,6.13,67.52,11.79,1.02,20.26,17.24,44.48,1
0.25,3.48,0.67,0.07,0.26,0.64,983.78,60.06,164.4,122.12,0.93,13.12,14.12,2.2,92.92,1.98,0.41,35.63,5.29,39.26,0.1,1.53,0.34,0.0,0.32,0.74,1192.91,170.65,363.97,233.02,0.93,13.85,14.85,5.21,93.27,1.53,0.31,28.55,16.69,53.28,1
-9.78,117.78,-5.91,0.01,0.68,0.72,132.26,150.64,225.73,10.13,1.08,-13.04,-12.04,52.09,108.3,-3.03,-0.33,0.0,37.36,105.25,6.33,392.74,3.47,0.0,0.63,0.93,200.23,118.29,189.4,58.69,0.98,61.03,62.03,76.83,98.39,11.46,0.15,0.0,38.67,94.77,1
9.85,53.33,9.45,0.65,1.08,0.43,348.92,0.31,121.03,-79.46,0.82,4.41,5.41,19.79,81.52,19.3,0.66,37.68,9.52,29.04,-7.9,1506.19,-12.11,0.38,0.54,-0.1,559.39,,258.73,-168.44,1.0,-190.91,-190.54,6.78,100.52,-0.17,0.39,41.6,22.5,68.01,1
-3.8,-24.88,,0.02,0.46,0.98,,,,,0.85,5.54,6.54,-3.8,84.71,-4.49,0.91,0.0,,0.0,-1.8,-8.26,,0.02,0.45,0.96,,,,,0.78,3.58,4.58,-1.53,78.18,-2.31,0.88,0.0,,,1
-7.67,-28.56,-5.49,0.01,0.46,0.76,260.5,66.17,130.95,47.8,0.73,2.73,3.73,23.96,73.16,7.37,0.7,10.65,22.63,77.08,-24.49,-789.12,-34.26,0.0,0.44,0.74,510.56,97.01,332.33,115.04,0.97,31.22,32.22,2.34,96.9,-12.08,0.53,8.69,37.53,142.82,1
18.55,26.41,5.93,0.06,1.42,2.57,116.31,45.56,33.25,39.24,0.3,0.42,1.42,37.72,29.76,86.94,2.85,0.39,6.12,38.49,10.41,20.24,6.32,0.0,1.21,1.77,221.68,102.04,61.62,48.39,0.49,0.95,1.95,23.83,48.59,32.75,1.96,19.97,8.15,40.1,1
6.5,-278.3,3.47,0.01,0.41,0.68,194.32,65.09,163.17,44.33,1.02,-43.8,-42.8,18.14,102.34,11.19,0.34,13.65,6.21,45.0,2.21,877.19,1.69,0.0,0.47,0.64,279.64,101.16,215.44,36.91,1.0,396.63,397.63,12.37,99.75,7.24,0.43,17.94,7.78,50.41,1
10.08,58.44,10.24,0.01,0.7,1.63,369.7,107.38,157.76,149.09,0.83,4.78,5.8,38.35,82.75,15.79,1.81,34.29,28.71,58.55,-6.42,-78.81,-15.39,0.01,0.22,0.88,875.23,141.73,591.57,505.94,0.92,11.26,12.28,17.68,91.86,-3.58,0.43,18.78,57.79,105.33,1
0.71,6.73,0.42,0.02,0.91,1.12,215.95,168.82,180.5,39.51,0.89,8.46,9.46,7.84,89.43,1.97,8.46,3.87,4.23,76.4,4.98,36.45,2.41,0.03,0.83,1.16,176.8,119.75,147.09,50.3,0.86,6.32,7.32,12.72,86.34,6.18,20.2,1.18,3.75,54.05,1
-21.48,118.39,-6.6,0.04,0.32,0.84,111.91,25.76,106.67,56.66,1.18,-6.51,-5.51,70.07,118.14,-13.17,-0.12,0.0,28.15,116.61,-43.63,66.23,-18.45,0.03,0.45,0.72,154.31,67.89,170.74,47.58,1.66,-2.52,-1.52,41.88,165.88,-22.98,-0.88,0.0,36.15,170.37,1
-0.55,3.13,,0.0,0.87,0.87,,,,,1.18,-6.66,-5.66,-0.46,117.66,-0.47,,0.0,,-175.36,-3.15,15.13,,0.0,0.85,0.85,,,,,1.21,-5.81,-4.81,-3.06,120.81,-2.61,,0.0,,-164.94,1
0.29,0.34,5.7,0.04,1.14,1.16,7218.78,957.83,874.18,20.05,0.14,0.17,1.17,1.74,14.38,5.13,1.01,0.0,28.9,49.93,0.19,0.6,0.01,0.0,1.0,1.0,21.58,13.95,14.03,,0.67,2.08,3.08,0.85,67.5,0.42,0.97,0.0,0.04,-24.18,1
-2.3,21.71,-0.91,0.58,0.66,0.72,144.02,12.06,151.04,9.12,1.11,-10.43,-9.43,47.25,110.61,-2.08,,0.05,19.61,97.11,-9.34,77.02,-6.18,0.36,0.54,0.55,241.6,45.19,257.77,1.85,1.12,-9.25,-8.25,20.17,112.13,-8.33,,0.01,19.53,138.11,1
-13.17,-458.99,-6.61,0.2,0.5,0.76,182.74,51.23,171.97,45.4,0.97,33.86,34.86,-0.48,97.13,3.37,0.16,0.0,6.37,69.41,-37.21,232.55,-18.54,0.01,0.61,0.84,181.79,92.14,154.08,36.59,1.16,-7.25,-6.25,-26.6,116.0,-22.45,-0.38,0.0,5.29,-73.96,1
-29.0,53.95,-46.27,0.01,0.03,0.11,580.83,12.44,386.8,34.49,1.54,-2.86,-1.86,5.52,153.75,-15.16,-0.18,47.63,55.07,199.93,-25.75,29.61,-57.17,0.0,0.0,0.02,810.33,3.34,726.71,15.47,1.87,-2.15,-1.15,7.65,186.98,-10.35,-0.89,51.84,74.14,188.22,1
