ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
0.77,32.64,1.98,0.05,1.11,1.12,938.99,601.95,567.99,4.66,0.98,41.35,42.35,3.01,97.64,1.6,0.08,0.0,5.77,35.39,-2.22,-647.91,-8.3,0.08,0.97,0.98,1362.19,804.4,910.85,8.21,1.0,291.17,292.17,0.27,99.66,-1.59,0.01,0.0,9.31,38.04,0
5.41,6.24,2.14,7.17,7.69,7.75,144.54,9.59,18.21,1.11,0.13,0.15,1.15,94.25,13.35,40.52,,0.0,35.18,88.83,-112.09,-131.95,-263.53,7.22,7.22,7.34,855.79,,112.92,14.44,0.15,0.18,1.18,-12.39,15.06,-744.51,,0.0,234.39,-7240.0,0
-10.39,-104.62,-6.28,0.13,1.01,1.05,220.44,171.29,193.86,7.29,0.9,9.07,10.07,10.17,90.07,-6.48,1.51,0.0,12.42,145.43,12.5,62.88,6.69,0.15,0.84,0.88,194.7,105.86,153.7,6.15,0.8,4.03,5.03,25.22,80.11,21.38,0.67,0.0,6.8,69.64,0
352.87,352.87,46.13,,,,47.72,0.0,0.0,0.0,0.0,0.0,1.0,352.87,0.0,,,0.0,0.0,0.0,-8.8,-8.8,-0.76,,,,31.5,,,,,,1.0,-8.8,0.0,,,0.0,0.0,0.0,0
1.33,9.81,0.61,0.38,1.5,1.51,167.53,76.25,95.34,0.54,0.86,6.36,7.36,19.62,86.41,4.07,2.12,0.0,8.39,79.01,-35.8,-350.27,-30.08,0.16,1.15,1.17,305.9,184.18,194.29,3.46,0.9,8.79,9.79,-4.66,89.78,-36.48,0.66,3.6,26.17,186.57,0
-1.19,654.2,-6.73,0.13,1.06,1.06,2059.59,1682.84,1803.22,,1.0,-549.55,-548.55,-1.19,100.18,-1.19,-0.03,0.0,0.0,0.0,-0.11,18.22,-3.83,0.7,0.95,1.04,12610.14,1911.6,7562.66,651.95,1.01,-165.73,-164.73,-0.11,100.61,2.52,-0.02,0.0,0.0,0.0,0
5.89,56.22,4.39,0.03,0.11,0.11,271.77,16.94,206.94,0.0,0.9,8.54,9.54,16.38,89.52,18.94,0.25,0.0,7.81,72.49,-8.25,-1045.69,-11.7,0.01,0.2,0.23,516.36,78.66,408.83,13.51,0.99,125.12,126.82,-5.72,99.21,6.96,0.21,2.42,3.58,22.24,0
-23.83,-63.38,-68.25,8.83,74.31,74.31,1045.12,342.84,5.24,,0.62,1.66,2.66,-23.83,62.39,-1.78,0.6,0.0,0.0,0.0,-31.84,-56.47,-36.88,2.06,2.06,2.06,421.69,,20.7,,0.44,0.77,1.77,-31.84,43.62,56.02,0.63,0.0,0.0,0.0,0
-27.36,-28.48,-307.49,25.33,25.33,25.33,4101.33,0.0,158.44,0.0,0.04,0.04,1.04,-27.36,3.92,-698.64,,0.0,0.0,0.0,0.77,0.85,0.58,7.54,10.29,10.29,273.97,71.39,26.0,,0.1,0.11,1.11,2.11,9.59,8.03,,0.0,0.75,24.39,0
1.65,4.04,1.7,1.2,1.23,1.23,375.5,6.76,218.97,,0.59,1.45,2.45,1.65,59.12,17.95,1.52,0.0,0.0,0.0,5.97,14.39,9.92,1.42,1.44,1.44,604.63,2.84,349.84,,0.59,1.41,2.41,5.97,58.5,23.52,2.67,0.0,0.0,0.0,0
2.5,90.19,18.68,0.0,0.44,0.78,2722.38,1135.3,2610.54,904.75,0.97,35.02,36.02,3.38,97.22,4.42,0.11,0.0,6.52,64.64,0.71,71.25,5.34,0.02,0.4,0.85,2728.14,1027.15,2669.72,1206.3,0.99,98.97,99.97,4.19,99.0,2.03,0.06,0.0,26.07,-944.71,0
287.1,-5.84,7.87,0.02,0.02,0.02,10.01,,495.47,,50.2,-1.02,-0.02,316.42,5019.87,5.72,,0.0,0.8,21.05,159.58,246.24,25.02,2.35,2.58,2.95,57.07,4.3,19.11,7.11,0.34,0.52,1.54,237.3,35.2,471.25,,0.0,12.19,31.53,0
-0.75,-16.58,-0.33,0.21,0.46,0.46,160.62,38.53,73.74,,0.95,21.03,22.03,1.89,95.46,7.49,0.08,48.97,1.16,24.74,0.11,4.47,0.06,0.28,0.76,0.76,223.42,103.53,167.64,,0.98,41.38,42.38,0.83,97.64,5.85,0.09,21.8,0.44,7.79,0
2.46,3.73,4.24,0.71,3.19,3.24,629.76,226.63,98.59,4.66,0.34,0.52,1.52,9.1,34.26,9.38,1.94,0.0,11.47,67.6,1.09,1.56,3.63,0.8,2.95,2.96,1212.11,409.92,207.07,1.28,0.3,0.43,1.43,8.17,30.24,6.07,1.76,0.0,23.59,110.12,0
-0.33,-0.4,-0.08,5.43,5.43,5.43,71.29,,15.86,,0.18,0.23,1.23,-0.33,18.41,-1.78,,0.0,0.0,0.0,-0.59,-0.97,-0.08,1.04,2.52,2.52,49.24,28.59,19.32,,0.4,0.66,1.66,-0.59,39.68,-1.48,,0.0,0.0,0.0,0
-1.88,-4.82,-3.41,0.15,0.9,1.18,662.79,286.51,379.79,106.47,0.61,1.56,2.56,19.56,60.99,-3.08,1.33,0.0,38.93,97.32,7.26,14.73,15.83,0.1,1.1,1.43,793.5,376.71,376.85,123.26,0.51,1.03,2.03,19.89,50.69,18.79,1.66,0.0,27.53,52.73,0
-8.35,-8.46,,75.12,75.12,75.12,,,,,0.01,0.01,1.01,-8.35,1.33,-627.37,,0.0,,0.0,2.2,6.72,1.86,1.14,1.51,1.51,307.68,74.16,201.87,,0.67,2.05,3.05,2.2,67.21,3.28,,0.0,0.0,0.0,0
0.86,18.31,0.46,0.59,1.15,1.15,193.79,86.29,154.59,,0.95,20.37,21.37,7.15,95.32,0.9,0.63,0.0,3.34,90.19,0.49,11.93,0.37,0.45,1.13,1.13,277.98,157.16,233.99,,0.96,23.34,24.34,9.42,95.89,1.95,0.99,0.0,6.82,77.57,0
28.57,62.44,14.9,0.34,1.61,1.86,190.33,120.82,95.4,24.18,0.54,1.19,2.19,48.43,54.25,59.22,9.39,0.0,10.36,35.01,26.66,97.32,9.14,0.22,1.28,1.3,124.75,93.08,87.87,1.35,0.73,2.65,3.65,47.93,72.61,40.15,4.09,0.0,7.29,35.89,0
0.13,0.14,2.44,2.59,7.05,7.05,6663.68,1070.4,240.0,,0.04,0.04,1.04,4.91,3.65,3.67,1.3,0.0,87.11,95.26,0.82,9.19,0.66,-0.25,0.94,0.94,293.82,313.03,264.56,,0.91,10.16,11.16,14.82,91.04,0.9,0.6,0.0,11.3,137.55,0
8.46,42.72,4.9,0.45,1.12,1.13,211.43,107.89,160.18,1.0,0.8,4.05,5.05,73.69,80.21,14.54,1.55,0.0,37.79,72.58,1.13,7.3,0.87,0.61,1.05,1.06,278.36,98.92,225.54,1.46,0.84,5.44,6.44,63.29,84.46,3.94,1.2,0.0,47.53,81.13,0
12.5,17.63,8.12,0.04,8.22,8.3,237.19,157.08,21.14,1.65,0.29,0.41,1.41,33.86,29.13,89.41,2.84,0.0,13.88,46.96,11.61,14.86,8.31,0.03,7.34,7.34,260.55,206.5,30.38,,0.22,0.28,1.28,33.13,21.88,99.78,5.87,0.0,15.4,43.2,0
6.09,15.2,1.32,0.94,1.34,1.34,78.94,18.91,46.64,,0.6,1.5,2.5,66.68,59.93,15.44,2.04,0.0,13.1,86.71,1.49,5.87,0.43,1.73,1.67,1.67,104.81,-3.16,51.68,,0.75,2.95,3.95,67.27,74.7,7.27,3.02,24.83,18.94,83.06,0
17.41,28.59,13.22,2.2,2.48,2.48,277.27,14.02,50.28,,0.39,0.64,1.64,62.65,39.12,75.76,1.5,20.29,34.37,55.91,-25.16,-33.0,-1413.16,3.97,5.22,5.22,20444.23,1550.87,1239.57,,0.24,0.31,1.31,-25.16,23.76,-2.57,1.38,16.9,0.0,0.0,0
-88.02,-187.14,-15.2,1.65,2.15,2.15,63.02,16.19,32.92,,0.53,1.13,2.13,-88.02,52.97,-140.34,-3.44,0.0,0.0,0.0,6.37,12.12,1.24,1.09,1.76,1.76,70.86,22.3,33.27,,0.47,0.9,1.9,6.37,47.47,28.19,3.21,0.0,0.0,0.0,0
0.54,2.01,0.23,1.63,3.86,4.65,156.54,64.79,29.01,23.35,0.73,2.74,3.74,69.51,73.23,12.93,2.3,0.0,29.58,78.86,0.81,2.87,0.36,3.19,5.28,5.47,164.23,55.08,26.37,5.11,0.72,2.55,3.55,69.85,71.8,3.34,2.73,0.0,31.15,89.65,0
-0.18,-8.01,-0.72,0.02,0.26,2.38,1427.9,113.26,476.08,1026.04,0.98,42.5,43.5,-0.18,97.7,-0.1,3.4,0.0,0.0,0.0,0.56,19.81,11.85,0.09,0.65,9.58,7699.93,357.71,642.11,5814.41,0.97,34.37,35.37,0.56,97.17,0.58,4.77,0.0,0.0,0.0,0
-25.01,103.83,-31.25,0.2,0.4,0.73,456.08,42.39,214.88,72.82,1.24,-5.15,-4.15,0.97,124.09,-14.19,0.8,0.0,32.47,299.99,-7.46,21.08,-5.43,0.35,0.7,1.03,265.2,0.85,98.69,32.75,1.35,-3.83,-2.83,18.53,135.37,5.37,1.0,0.0,18.93,79.11,0
43.99,80.01,17.94,0.47,1.65,1.65,66.89,6.81,66.1,,0.45,0.82,1.82,49.9,45.02,99.14,2.14,0.0,2.41,9.69,5.21,51.68,10.28,0.18,1.07,1.07,718.4,80.26,89.48,,0.9,8.92,9.92,5.78,89.92,6.71,1.01,51.87,1.12,5.88,0
0.0,0.0,,0.81,1.07,1.07,,,,,0.97,29.19,30.19,0.0,96.69,0.0,1.51,14.88,,,28.66,83.41,7.7,11.21,12.32,12.32,97.76,0.44,6.94,,0.66,1.91,2.91,28.66,65.63,59.51,8.93,58.45,0.0,0.0,0
30.41,73.5,7.32,2.04,2.27,2.74,87.81,5.95,26.05,12.4,0.59,1.42,2.42,32.07,58.63,66.76,4.01,14.15,0.4,3.18,24.79,43.42,6.66,0.95,1.25,2.35,97.75,7.16,19.64,31.04,0.43,0.75,1.75,32.12,42.91,77.91,2.19,8.34,1.97,14.51,0
0.28,6.17,0.37,0.06,0.32,0.42,484.73,99.0,387.42,45.23,0.95,21.06,22.06,9.03,95.47,4.85,0.08,13.6,11.62,60.17,0.01,0.29,0.01,0.06,0.37,0.43,381.42,109.72,327.5,19.48,0.96,22.78,23.78,8.92,95.79,4.26,0.07,8.36,9.33,63.36,0
23.5,66.72,10.16,0.24,0.51,0.51,95.15,27.16,100.69,,0.65,1.84,2.84,45.06,64.79,46.19,0.54,0.0,9.33,36.4,7.21,24.86,2.76,0.86,1.03,1.03,139.02,9.25,40.7,,0.71,2.45,3.45,37.47,70.98,32.53,1.03,10.69,11.55,51.29,0
0.87,5.76,0.93,0.02,1.63,1.63,394.02,383.32,237.93,0.0,0.85,5.65,6.65,0.87,84.96,1.02,,0.15,0.0,0.0,-0.54,-4.47,,0.01,1.47,1.47,1988.06,1956.33,1113.08,,0.88,7.25,8.25,-0.54,87.88,-0.62,,11.41,0.0,0.0,0
5.82,6.94,3.68,2.21,5.56,5.59,230.75,100.42,35.66,1.02,0.16,0.19,1.19,18.32,16.18,65.61,7.61,0.18,7.91,53.82,24.47,38.29,14.92,1.56,2.68,2.69,221.87,75.6,73.23,0.82,0.36,0.56,1.56,36.53,36.09,74.5,7.13,0.0,7.35,28.37,0
30.77,63.37,13.46,1.59,1.93,1.93,159.71,27.49,81.05,,0.51,1.06,2.06,30.77,51.45,59.8,,0.0,0.0,0.0,20.23,66.72,17.97,0.67,1.23,1.23,323.33,83.28,147.93,,0.7,2.3,3.3,20.23,69.67,40.96,1.29,0.0,0.0,0.0,0
14.75,57.21,11.95,0.75,0.75,0.99,295.68,,216.42,52.08,0.74,2.88,3.88,14.75,74.21,34.93,0.99,0.0,0.0,0.0,2.74,9.34,1.58,0.97,0.97,1.2,210.18,,146.9,33.55,0.71,2.41,3.41,2.74,70.67,19.54,1.99,0.0,0.0,0.0,0
22.82,33.75,11.22,20.02,20.02,20.02,179.45,,7.73,,0.04,0.07,1.48,42.71,32.39,660.56,5.41,0.0,9.78,34.99,11.17,10.96,11.34,-44.34,-44.46,-44.46,369.57,0.9,-7.57,,-0.02,-0.02,0.98,18.95,-1.9,-1056.76,12.94,0.0,7.9,22.93,0
20.13,42.73,18.99,0.18,1.94,1.94,344.25,307.29,174.64,,0.53,1.12,2.12,32.16,52.88,38.07,,0.0,11.35,32.55,16.87,30.73,13.19,0.61,2.22,2.22,284.53,204.75,126.57,,0.45,0.82,1.82,28.75,45.11,37.4,,0.0,9.29,41.01,0
-0.14,-0.2,-0.31,28.18,28.18,28.18,219.82,,27.53,,0.12,0.16,1.36,27.01,26.29,-1.23,,0.0,58.52,85.07,-104.16,127.59,-86.48,0.57,0.57,0.57,302.22,,521.32,,1.77,-2.17,-1.22,39.67,181.64,-58.78,,0.0,119.42,349.59,0
-51.43,-88.61,-20.97,1.03,1.04,2.29,148.85,0.4,38.01,48.21,0.42,0.72,1.72,-51.43,41.96,-105.84,1.84,0.0,0.0,0.0,1.31,8.31,1.35,0.01,0.95,1.03,376.9,228.03,241.03,18.32,0.84,5.36,6.36,2.94,84.27,10.5,1.05,0.0,1.69,16.05,0
-20.45,44.45,-44.36,0.34,0.37,0.37,791.86,36.97,1139.54,,1.46,-3.17,-2.17,-0.71,146.0,7.51,-1.06,0.0,42.83,60.85,31.8,2530.31,44.09,0.34,0.36,0.36,504.65,10.29,492.27,,0.99,78.57,79.57,44.99,98.74,45.95,0.03,0.0,18.28,21.63,0
-1.84,-66.3,-1.25,0.72,0.86,1.04,184.64,33.63,233.89,43.31,0.97,34.98,35.98,14.14,97.22,-1.9,,0.0,10.85,77.13,2.48,47.98,0.98,0.82,0.92,1.05,144.64,13.24,136.11,18.2,0.95,18.44,19.38,93.34,95.16,2.6,,0.0,26.43,63.51,0
-1.62,-18.08,-8.44,0.19,0.7,0.7,1903.58,867.24,1709.57,,0.91,10.18,11.18,-1.62,91.06,7.58,0.25,0.0,0.0,0.0,-20.89,219.17,-4.82,0.28,0.81,0.81,83.93,48.22,90.92,,1.1,-11.49,-10.49,-20.89,109.53,-9.19,-0.88,0.0,0.0,0.0,0
57.1,546.51,68.71,0.01,0.01,0.01,439.25,,387.42,0.08,0.9,8.57,9.57,65.86,89.55,78.99,0.63,0.0,10.54,10.8,-8.3,-389.11,-10.45,0.04,0.23,0.23,458.05,82.48,440.77,0.09,0.98,45.87,46.87,-5.05,97.87,-5.56,0.38,0.0,4.09,32.92,0
21.17,138.18,9.1,0.01,1.2,1.23,156.95,124.72,112.48,3.25,0.85,5.53,6.53,31.14,84.68,26.42,4.86,0.0,4.29,27.6,17.14,48.71,10.21,0.23,1.49,1.53,216.92,156.36,136.18,6.2,0.65,1.84,2.84,28.95,64.81,28.69,15.41,0.0,7.04,32.85,0
-7.19,-86.78,-2.61,0.01,0.6,0.6,132.42,45.17,52.97,,0.9,10.82,12.06,17.7,91.71,-7.93,0.61,39.86,9.03,98.44,-35.37,119.19,-19.81,0.07,0.36,0.36,203.91,59.94,155.21,,1.3,-4.37,-3.37,-13.22,129.67,-24.68,-0.15,36.17,12.41,-699.56,0
8.39,3485.43,3.37,0.19,0.7,0.87,146.5,73.19,142.4,23.58,1.0,414.22,415.22,60.21,99.76,10.15,0.09,0.0,20.8,80.36,8.79,97.7,,0.36,0.81,1.03,170.9,66.27,151.32,34.15,0.91,10.12,11.12,46.58,91.0,12.57,2.25,0.0,12.93,52.36,0
-43.94,-156.56,-52.92,0.01,1.58,1.58,439.6,240.12,216.06,0.02,0.72,2.56,3.56,-13.36,71.93,-59.22,12.6,11.43,36.83,-241.29,26.26,60.84,14.62,0.93,1.83,1.83,202.68,69.06,106.63,0.01,0.57,1.32,2.32,40.96,56.83,47.42,17.95,0.0,8.18,34.5,0
-0.52,-0.77,-0.25,1.44,1.44,1.65,156.52,,56.56,12.13,0.32,0.48,1.48,12.87,32.22,31.96,1.45,0.0,6.53,101.87,6.64,8.84,5.13,5.1,5.1,5.1,280.81,,26.74,,0.25,0.33,1.33,16.04,24.82,95.94,1.48,0.0,7.25,25.56,0
-3.43,-3.43,,,,,,,,,,,1.0,-3.43,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
0.87,10.83,0.42,0.16,1.1,1.1,176.21,149.26,157.48,,0.92,11.39,12.39,68.4,91.93,0.95,,0.0,32.6,97.15,-0.25,-5.39,-0.12,0.39,0.9,0.9,168.74,80.16,155.87,,0.95,20.5,21.5,46.94,95.35,0.83,0.34,0.0,21.88,87.45,0
0.87,0.87,8.86,324.86,324.86,324.86,3726.65,,11.31,,0.0,0.0,1.0,0.87,0.31,281.82,,0.0,0.0,0.0,-1.28,-7.74,-0.4,0.46,1.02,1.02,113.09,51.83,66.9,,0.83,5.04,6.04,-1.28,83.45,0.88,1.08,23.63,0.0,0.0,0
6.21,26.75,18.5,0.87,1.3,1.3,1087.98,360.0,824.15,,0.77,3.31,4.31,11.53,76.8,8.08,,0.0,15.88,42.52,5.2,6.69,3.82,3.63,4.47,4.47,267.58,50.01,59.15,,0.22,0.29,1.29,5.2,22.35,23.25,,0.0,0.0,0.0,0
2.98,6.91,1.95,0.07,0.93,0.97,238.96,109.56,77.14,5.3,0.57,1.32,2.32,25.44,56.87,13.62,0.96,21.01,14.7,70.16,2.54,4.21,1.83,0.09,0.82,1.12,261.79,68.12,82.59,28.5,0.4,0.66,1.66,32.17,39.63,21.7,1.07,4.21,21.31,73.62,0
0.38,1.28,0.19,0.25,1.41,1.41,187.28,150.78,130.38,,0.71,2.4,3.4,39.8,70.62,0.53,,0.0,20.23,74.85,0.31,1.15,0.3,0.25,2.96,2.96,351.61,316.62,116.74,,0.73,2.67,3.67,37.49,72.73,0.43,,39.13,35.91,86.72,0
12.75,18.38,3.63,0.8,1.4,3.41,72.37,16.25,27.02,55.1,0.31,0.44,1.44,28.29,30.65,61.1,6.83,0.0,4.43,40.71,3.72,16.91,1.17,0.02,0.55,1.13,114.22,36.75,64.04,40.4,0.78,3.55,4.55,29.6,78.01,8.83,1.17,4.44,8.12,72.48,0
14.89,45.33,3.71,0.53,0.82,0.82,90.93,16.46,56.89,,0.67,2.04,3.04,80.14,67.14,31.39,0.72,0.0,16.25,71.13,4.4,10.08,1.23,0.4,0.86,0.97,101.58,24.65,52.89,5.7,0.56,1.29,2.29,85.49,56.35,22.98,0.94,0.0,22.63,83.82,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
1.76,4.19,1.23,0.0,0.42,0.42,254.26,61.28,145.31,,0.58,1.38,2.38,1.76,57.95,37.26,0.56,0.0,0.0,0.0,0.08,0.3,0.1,0.23,0.35,0.35,487.91,43.63,358.94,,0.74,2.9,3.9,0.08,74.39,24.65,0.35,0.0,0.0,0.0,0
-0.01,-0.1,-0.01,0.04,0.21,0.27,289.64,39.73,231.6,13.06,0.9,8.87,9.87,11.76,89.87,7.9,0.24,8.5,9.34,95.67,0.33,3.88,0.24,0.05,0.33,0.34,259.04,63.61,222.11,0.98,0.91,10.74,11.74,10.39,91.49,3.51,0.19,4.52,7.16,57.58,0
7.12,36.31,1.11,0.55,1.2,1.2,56.88,29.61,45.1,,0.8,4.1,5.1,7.12,80.4,22.21,6.08,0.0,0.0,0.0,3.05,18.04,0.89,0.81,1.11,1.11,106.22,26.86,61.5,,0.83,4.91,5.91,3.05,83.09,3.67,2.3,24.55,0.0,0.0,0
-0.06,-0.98,,0.0,0.0,0.0,,,,,0.93,14.38,15.38,-0.06,93.5,-0.07,0.07,0.0,,0.0,-0.08,-1.32,,0.0,0.0,0.0,,,,,0.94,14.58,15.58,-0.08,93.58,-0.09,0.06,0.0,,,0
-2.9,-3.41,-12.34,0.31,0.34,6.55,1553.17,6.79,22.83,1420.63,0.15,0.17,1.17,-2.9,14.87,-14.97,25.25,13.25,0.0,0.0,4.32,4.99,16.35,0.35,0.69,7.36,1376.68,61.18,52.19,1220.64,0.13,0.15,1.15,4.32,13.39,39.59,37.98,9.44,0.0,0.0,0
-0.02,-0.11,-0.14,0.5,0.76,0.76,2200.87,226.1,850.13,,0.79,3.87,4.87,-0.02,79.48,1.14,0.87,0.0,0.0,0.0,0.34,1.2,1.59,0.09,0.12,0.12,1718.44,26.64,791.35,,0.72,2.58,3.58,0.34,72.08,0.47,0.57,0.0,0.0,0.0,0
27.38,59.1,6.26,1.84,1.84,1.84,83.44,,31.83,,0.4,0.87,2.16,43.73,53.68,75.41,,0.0,3.74,29.35,16.73,30.73,5.02,2.2,2.39,2.39,109.15,6.17,32.04,,0.33,0.6,1.84,44.24,45.57,57.25,,0.0,8.25,64.73,0
37.27,54.35,17.53,0.28,2.27,2.63,171.74,105.73,53.23,19.67,0.31,0.46,1.46,44.04,31.43,133.06,3.96,0.0,3.19,11.68,4.9,6.02,3.05,1.34,3.42,4.66,226.51,86.9,41.7,52.58,0.19,0.23,1.23,4.9,18.61,59.08,6.16,0.0,0.0,0.0,0
7.83,7.83,1.02,,,,26.58,,,,,,1.0,7.83,0.0,,,0.0,0.0,0.0,-23.58,-19.16,-7.07,-4.34,-4.34,-4.34,109.12,,-24.88,,-0.23,-0.19,0.81,-23.58,-23.05,102.27,,0.0,0.0,0.0,0
67.44,86.59,35.53,4.5,4.66,4.66,192.31,6.29,40.75,,0.22,0.28,1.28,67.44,22.12,304.87,,0.0,0.0,0.0,34.37,34.89,37.3,60.99,66.91,66.91,395.05,34.59,5.84,,0.01,0.02,1.02,34.37,1.49,2299.79,,0.0,0.0,0.0,0
0.39,14.92,0.32,0.03,0.98,0.98,301.81,275.41,289.14,,0.97,37.26,38.33,3.1,97.39,0.4,0.57,0.0,2.24,379.35,-1.62,-68.12,-1.56,0.11,1.01,1.01,351.68,304.46,338.63,,0.97,41.04,42.11,2.61,97.63,-1.66,1.66,0.0,4.08,-403.13,0
-5.25,-7.5,-198.3,3.32,3.33,3.33,7217.85,40.91,4090.91,,0.3,0.43,1.43,-5.25,30.07,-17.45,,0.0,0.0,0.0,67.21,90.54,46.01,2.3,2.82,2.82,249.17,32.62,62.92,,0.26,0.35,1.35,91.97,25.77,296.73,2.67,0.0,16.95,18.83,0
-86.43,-142.35,-14.84,2.14,3.21,3.21,62.69,,19.23,,0.39,0.65,1.65,126.6,39.28,-220.0,,0.0,36.59,81.02,-302.14,175.85,-37.38,0.05,0.38,0.38,45.03,,118.47,,2.72,-1.58,-0.58,698.81,271.81,-111.16,,0.0,123.82,142.01,0
13.7,78.58,9.22,0.29,1.05,1.19,245.66,93.86,124.3,18.44,0.83,4.73,5.73,17.75,82.56,26.95,0.72,0.0,2.73,10.83,1.18,22.09,0.93,0.02,0.96,1.0,286.78,238.9,232.7,12.71,0.95,17.79,18.79,2.84,94.68,2.15,1.06,7.59,1.31,13.3,0
0.58,1.35,1.11,0.31,1.04,1.04,701.08,290.26,315.28,,0.57,1.34,2.34,9.38,57.26,5.86,1.07,11.63,16.9,93.92,0.53,1.9,0.89,0.06,0.83,1.04,614.84,319.76,374.72,92.01,0.72,2.59,3.59,14.06,72.14,3.54,1.03,7.07,22.86,137.52,0
5.48,31.95,4.02,1.19,1.21,1.21,163.32,3.95,218.42,0.0,0.83,4.83,5.83,5.48,82.84,6.62,,0.0,0.0,0.0,-1.96,-12.96,-0.81,0.62,0.69,0.99,149.94,8.2,125.86,37.58,0.85,5.61,6.61,6.7,84.88,10.48,0.93,0.0,3.57,46.81,0
-0.48,-0.48,,415.67,415.67,415.67,,,,,0.0,0.0,1.0,-0.48,0.24,-200.0,,0.24,,,-1.04,-1.04,-2.32,,,,815.98,,,0.0,,,1.0,-1.04,0.0,,,0.0,0.0,0.0,0
0.96,19.91,14.81,0.01,0.21,0.21,5651.47,789.24,3953.77,,0.71,14.77,20.82,0.96,95.2,2.65,0.06,0.0,0.0,0.0,10.57,71.57,139.75,0.0,0.21,0.21,4812.74,732.8,3576.89,,0.75,5.09,6.77,10.57,85.23,16.12,0.18,0.0,0.0,0.0,0
-62.02,392.14,-297.17,0.11,0.13,0.13,1748.98,26.3,1997.84,,1.16,-7.32,-6.32,-62.02,115.82,-17.51,-0.2,0.0,0.0,0.0,-7.56,59.21,-10.49,0.41,0.7,0.76,504.88,161.53,563.08,34.1,1.13,-8.83,-7.83,-7.56,112.77,5.49,-1.01,0.0,0.0,0.0,0
2.49,12.89,12.28,0.03,0.39,0.39,1802.37,522.78,1434.58,,0.81,4.18,5.18,2.49,80.71,3.08,0.28,0.0,0.0,0.0,0.4,2.68,0.76,0.02,0.58,0.58,687.48,320.46,577.38,,0.85,5.63,6.63,0.4,84.92,19.5,0.3,0.0,0.0,0.0,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,4.31,10.76,5.5,1.37,1.67,1.67,464.4,82.12,275.26,,0.6,1.5,2.5,4.31,59.93,7.2,,0.0,0.0,0.0,0
-45.88,3359.48,-6.84,0.05,0.71,0.87,54.45,34.32,52.7,8.99,1.01,-74.23,-73.23,42.45,101.37,-42.02,-0.04,0.0,13.18,96.44,-1.12,78.66,-0.99,0.03,0.68,0.98,322.83,207.8,264.08,95.96,1.01,-71.41,-70.41,18.72,101.42,0.08,-0.44,16.08,17.59,85.23,0
1.02,1.04,1.99,24.76,64.5,64.5,174.85,327.76,10.84,0.0,0.02,0.02,1.02,4.95,1.55,66.0,,0.0,7.63,75.7,-11.8,-24.33,-6.44,0.43,1.21,1.21,198.69,25.4,101.21,0.0,0.52,1.06,2.06,-11.8,51.5,-8.22,1.28,0.0,0.0,0.0,0
14.76,41.67,7.53,0.06,0.7,0.87,186.26,74.82,103.06,20.97,0.65,1.82,2.82,27.28,64.58,52.91,0.81,7.37,6.39,23.39,8.85,21.79,5.1,0.36,1.08,1.13,209.76,88.63,103.95,5.83,0.59,1.46,2.46,20.72,59.4,37.89,1.25,9.29,6.84,30.25,0
8.89,27.74,6.38,0.07,0.91,1.01,261.85,125.33,150.13,16.35,0.68,2.12,3.12,26.31,67.95,20.26,1.16,8.44,12.5,51.85,2.87,9.62,1.12,0.28,1.03,1.12,141.37,69.66,91.29,9.1,0.7,2.35,3.35,22.75,70.11,10.28,1.35,3.47,7.72,48.55,0
1.64,12.11,1.9,0.74,8.67,9.88,423.91,150.55,18.97,23.11,0.86,6.4,7.4,11.02,86.48,14.74,1.73,12.73,10.9,38.39,-3.0,-37.16,-3.57,0.22,3.59,4.03,434.03,173.11,50.48,23.44,0.92,11.4,12.4,9.14,91.94,7.57,1.73,8.82,14.47,51.35,0
12.92,62.07,8.22,0.55,0.63,1.27,232.12,15.08,177.44,114.62,0.79,3.8,4.8,12.92,79.19,17.86,17.05,0.0,0.0,0.0,7.37,49.02,4.68,0.35,0.53,1.19,231.07,34.03,187.1,125.28,0.85,5.65,6.65,7.57,84.97,9.43,6.49,0.0,0.13,1.89,0
-1.52,-7.27,-0.27,0.18,0.65,1.0,64.18,23.22,50.04,17.98,0.79,3.77,4.77,49.54,79.05,5.84,1.02,0.0,8.98,171.47,1.7,61.06,1.68,0.16,0.77,0.77,357.72,205.78,337.97,,0.97,34.81,35.81,5.73,97.21,4.12,0.15,0.0,3.96,40.9,0
