ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
0.47,0.54,6.24,0.24,3.02,6.39,4841.21,390.59,25.71,480.35,0.1,0.12,1.15,5.27,12.81,59.48,1.16,2.41,63.65,-64.66,-2.62,-2.95,-46.75,0.1,4.68,12.22,6494.98,444.88,56.69,743.32,0.09,0.1,1.12,5.56,11.09,36.26,1.18,0.63,145.93,-82.89,0
0.63,0.63,1.49,655.83,655.83,655.83,864.31,,1.3,,0.0,0.0,1.0,0.63,0.15,413.04,,0.0,0.0,0.0,13.17,14.6,24.97,15.85,15.85,15.85,690.27,,43.08,,0.07,0.07,1.11,23.86,9.81,195.22,,0.0,20.28,37.91,0
-2.27,-3.67,-30.03,0.33,0.72,1.11,4835.96,683.59,1755.92,690.57,0.38,0.62,1.62,10.37,38.25,29.11,1.06,0.0,167.38,-110.68,-5.39,-9.99,-100.77,0.24,0.79,1.17,6810.32,1649.93,3007.38,1167.57,0.46,0.85,1.85,5.86,46.07,21.11,1.15,0.0,210.33,-91.86,0
12.92,16.89,21.07,0.93,2.36,2.8,595.2,95.11,44.84,29.14,0.22,0.29,1.31,24.38,23.49,72.25,1.23,3.63,18.69,43.96,10.35,15.24,20.96,0.63,1.82,2.43,737.0,73.14,36.77,38.14,0.31,0.46,1.47,21.16,32.08,42.76,1.13,19.78,21.88,54.26,0
2.92,10.14,14.2,0.68,1.06,1.06,1777.18,474.62,1248.66,,0.71,2.48,3.48,2.92,71.24,4.09,1.17,0.0,0.0,0.0,-4.04,-14.28,-19.62,0.88,1.08,1.08,1768.84,256.73,1254.64,,0.72,2.54,3.54,-4.04,71.72,2.18,1.27,0.0,0.0,0.0,0
22.92,58.47,8.9,0.47,0.81,0.91,141.81,28.35,61.61,9.11,0.61,1.55,2.55,37.42,60.81,50.15,0.9,15.6,5.64,24.78,35.09,64.89,10.8,0.17,1.0,1.1,112.05,40.69,49.25,5.23,0.46,0.85,1.85,52.02,45.92,108.04,1.11,0.0,5.21,20.95,0
-6.51,-7.76,-9.57,5.83,5.83,5.83,536.73,,85.22,,0.16,0.19,1.19,-6.51,16.1,-40.43,,0.0,0.0,0.0,22.16,22.17,46.36,2021.75,2021.75,2021.75,761.62,,,,0.0,0.0,1.0,22.16,0.05,44800.0,,0.05,0.0,0.0,0
0.48,0.48,,1.45,42.65,59.72,,,,,0.01,0.01,1.01,0.48,0.88,2223.38,2.08,0.0,,0.0,0.87,1.58,18.96,0.03,1.62,1.87,7922.05,1745.31,3513.56,906.34,0.45,0.81,1.81,2.28,44.84,21.38,3.43,0.0,30.6,-3.14,0
1.62,2.71,10.53,0.02,0.96,1.4,2368.62,535.12,133.6,251.91,0.3,0.5,1.67,17.39,40.06,48.7,0.95,19.79,102.35,720.19,0.34,0.6,2.69,0.01,0.91,1.36,2896.04,710.17,203.2,358.96,0.34,0.61,1.78,16.32,43.67,32.56,0.97,22.85,127.12,5211.18,0
14.05,85.5,7.4,0.15,0.45,1.2,192.26,46.87,158.46,120.74,0.84,5.08,6.08,14.05,83.56,16.82,,0.0,0.0,0.0,12.38,82.72,7.29,0.29,0.52,1.18,214.27,41.92,180.19,119.47,0.85,5.68,6.68,12.38,85.03,14.56,,0.0,0.0,0.0,0
1.38,11.45,1.04,0.17,0.34,0.43,274.83,31.71,185.5,17.45,0.88,7.3,8.3,16.34,87.95,36.49,0.44,0.0,11.26,30.89,1.81,14.65,1.24,0.69,0.86,0.88,249.43,27.95,137.2,4.22,0.88,7.08,8.08,16.84,87.63,29.06,0.8,31.0,10.3,33.16,0
1.43,2.52,30.41,0.41,0.46,0.69,7785.87,132.93,3111.44,736.64,0.43,0.77,1.77,12.41,43.39,67.81,0.83,0.0,234.36,-26.02,1.39,2.27,8.69,0.96,1.29,2.9,2277.59,98.85,302.58,494.13,0.39,0.63,1.63,19.21,38.82,75.22,1.43,0.0,111.48,-56.62,0
5.96,14.17,41.6,0.0,0.02,0.72,2546.36,12.84,908.62,643.78,0.58,1.38,2.38,20.48,57.92,24.32,0.86,0.0,101.29,-24.92,10.23,90.95,184.8,0.6,2.56,5.67,6576.34,375.41,191.59,603.56,0.89,7.89,8.89,17.72,88.75,17.92,1.17,75.29,135.38,-64.41,0
4.93,7.89,9.19,0.59,0.88,0.95,680.11,47.94,42.83,11.34,0.25,0.39,1.6,20.98,37.52,40.31,0.82,18.07,29.9,79.96,-1.69,-2.99,-4.09,0.49,0.61,0.84,881.06,33.25,156.36,69.56,0.33,0.59,1.77,16.14,43.64,-3.14,0.78,15.13,43.16,129.29,0
1.2,4.05,2.35,0.0,0.24,0.45,712.33,102.98,426.89,86.84,0.7,2.36,3.36,37.29,70.26,21.04,0.51,0.0,70.42,1297.74,6.14,16.73,10.52,0.01,0.29,0.45,623.5,97.41,338.99,52.94,0.63,1.73,2.73,44.49,63.31,31.95,0.55,0.0,65.7,386.27,0
-4.52,-4.96,-19.05,5.35,5.62,6.88,1536.91,29.83,113.35,145.56,0.09,0.1,1.1,11.3,8.81,-2.44,1.9,0.0,66.65,142.16,-6.52,-9.29,-29.03,0.69,0.79,1.2,1620.11,37.8,388.1,160.84,0.3,0.42,1.42,8.13,29.79,-10.54,1.0,0.0,65.22,136.0,0
-30.56,290.72,-26.85,-0.3,-0.09,0.91,320.68,20.59,47.2,96.22,1.1,-10.48,-9.51,-28.61,110.51,-27.75,0.97,27.98,1.71,-7.12,-38.91,548.28,-20.99,-0.6,-0.6,1.09,196.34,0.0,42.56,72.92,1.07,-15.09,-14.09,-26.68,107.1,-36.33,1.05,13.17,6.6,-52.77,0
2.47,8.56,13.92,0.32,0.36,0.73,2056.12,41.24,1089.74,408.76,0.66,2.29,3.46,13.49,71.12,22.32,0.59,0.0,62.05,-76.34,2.41,9.58,31.85,0.11,0.68,1.03,4817.91,1726.89,1930.66,1072.27,0.72,2.87,3.98,10.36,74.88,15.77,0.74,22.94,105.33,-93.31,0
6.86,-64.06,3.5,0.32,0.41,0.49,186.31,18.26,203.43,17.21,1.11,-10.33,-9.33,14.05,110.72,27.97,-0.24,0.0,3.67,18.38,18.68,172.03,15.29,0.19,0.9,0.95,297.99,184.65,261.77,14.62,0.89,8.21,9.21,24.11,89.14,40.69,0.75,0.0,4.45,12.0,0
34.22,47.28,20.93,2.66,2.66,3.2,223.28,0.0,60.86,33.53,0.28,0.38,1.38,34.22,27.63,124.59,7.26,0.0,0.0,0.0,27.88,35.55,18.06,3.44,4.33,4.39,235.85,44.9,50.34,3.09,0.22,0.28,1.28,27.88,21.58,137.4,15.12,0.0,0.0,0.0,0
-119.14,125.98,-64.09,0.05,0.12,0.12,196.36,23.77,364.24,0.96,1.95,-2.06,-1.06,32.98,194.57,-41.68,-1.2,0.0,81.84,950.77,1.22,19.75,1.53,0.47,0.62,0.93,456.33,61.56,411.0,130.34,0.94,15.18,16.18,56.6,93.82,17.12,0.47,0.0,69.43,129.87,0
-6.72,-19.27,-56.03,7.72,8.45,14.96,3044.64,93.47,128.6,849.99,0.65,1.87,2.87,18.19,65.14,7.69,1.07,0.0,207.75,-3668.64,1.68,4.92,11.56,18.68,18.79,33.47,2510.6,5.38,50.38,750.03,0.66,1.94,2.94,24.43,65.97,17.88,1.16,0.0,156.96,1865.12,0
0.39,1.6,0.69,0.07,0.49,0.49,642.21,192.27,463.34,0.0,0.76,3.09,4.09,26.42,75.57,30.77,0.46,0.0,45.8,53.21,0.27,7.96,,0.24,1.73,1.73,1536.49,430.85,288.28,,0.91,26.33,29.05,0.83,90.63,7.64,1.12,0.0,1.91,5.82,0
8.4,12.06,12.62,0.74,1.39,2.72,548.56,47.53,72.39,97.64,0.28,0.4,1.44,26.87,30.34,73.36,1.33,0.0,27.76,86.81,0.79,1.2,1.4,0.69,0.93,2.13,643.68,27.86,104.29,138.3,0.32,0.49,1.52,16.9,34.23,39.1,1.3,4.66,28.49,106.77,0
13.15,19.15,33.32,0.05,0.1,1.68,924.51,9.39,177.08,283.52,0.3,0.44,1.46,73.95,31.29,108.65,1.2,0.0,154.0,195.87,13.8,19.12,45.36,0.22,0.23,1.73,1196.48,3.71,272.45,414.79,0.27,0.38,1.39,58.03,27.83,119.64,1.27,0.0,145.39,172.27,0
-1.41,-5.52,-2.0,0.0,0.38,0.8,518.35,139.33,367.32,155.51,0.74,2.91,3.91,-1.41,74.41,26.77,0.66,0.0,0.0,0.0,0.32,1.28,0.35,0.05,0.25,1.04,396.12,55.26,284.1,228.11,0.75,2.99,3.99,0.32,74.94,28.88,1.11,0.0,0.0,0.0,0
-0.85,-1.71,-6.33,0.25,0.88,1.58,2713.45,351.96,280.0,395.89,0.39,0.8,2.01,23.34,50.35,31.98,1.01,10.35,179.84,-440.47,-3.45,-6.92,-32.11,0.03,0.65,1.73,3384.87,444.17,337.94,773.24,0.39,0.78,2.0,28.61,50.11,28.02,1.06,11.12,298.19,-1046.17,0
0.03,0.3,0.01,0.0,0.75,1.98,108.87,37.22,49.8,62.12,0.88,7.65,8.69,21.34,88.49,5.19,6.61,0.0,6.35,71.51,0.21,3.14,0.09,0.27,1.08,1.96,146.25,54.91,49.96,60.22,0.92,13.49,14.68,14.16,93.19,3.76,6.37,12.1,5.6,70.38,0
0.94,1.6,4.04,0.22,1.28,4.29,1574.66,106.24,100.62,307.29,0.29,0.49,1.71,12.0,41.47,43.32,1.11,5.13,47.72,120.0,0.91,1.42,4.01,0.62,1.51,5.84,1597.28,74.27,79.13,362.61,0.25,0.39,1.55,11.57,35.64,62.81,1.21,5.48,46.76,113.77,0
3.07,10.77,0.31,0.01,0.72,1.07,37.32,18.67,21.65,9.24,0.71,2.51,3.51,5.21,71.47,7.13,1.22,12.61,0.22,19.97,10.77,27.82,1.91,0.26,0.74,1.01,64.62,8.13,31.68,10.57,0.61,1.58,2.58,14.94,61.28,27.98,1.03,11.64,0.74,14.98,0
-1.42,-2.07,-1.05,0.0,0.81,2.41,268.99,58.14,54.04,115.41,0.31,0.45,1.46,69.77,31.35,67.2,2.0,6.45,52.47,398.49,1.37,2.02,0.97,0.32,0.86,2.18,258.33,38.67,71.23,94.91,0.32,0.48,1.48,72.46,32.23,48.31,1.75,0.0,50.45,353.26,0
-18.22,-31.08,-16.69,1.55,2.04,3.89,334.29,18.95,38.51,72.25,0.39,0.66,1.71,17.0,41.37,-17.41,1.56,0.0,32.26,-462.93,19.58,25.81,16.55,1.88,3.83,5.41,307.71,48.31,24.85,39.74,0.22,0.3,1.32,41.75,24.14,110.72,1.6,0.08,18.74,75.39,0
2.64,10.08,72.24,0.0,1.66,1.88,10006.34,5900.46,2659.93,800.57,0.72,2.75,3.82,14.05,73.85,8.77,0.82,9.23,312.93,-79.04,1.31,5.79,16.12,0.01,1.72,1.93,4469.0,2772.78,1025.29,350.37,0.75,3.32,4.41,14.34,77.33,6.82,0.78,13.39,159.9,-75.94,0
0.15,0.19,0.53,0.26,1.44,4.59,1309.32,175.18,147.81,470.87,0.16,0.2,1.29,17.92,22.47,74.6,1.7,0.47,63.74,333.65,0.04,0.05,0.12,0.21,1.16,4.32,1175.3,153.17,115.48,511.94,0.17,0.22,1.28,18.89,21.81,64.25,1.98,3.82,60.87,173.81,0
11.69,14.93,136.82,1.14,3.79,5.11,4270.42,1456.96,62.44,730.89,0.21,0.27,1.28,17.18,21.67,167.04,2.62,11.56,64.21,-41.61,2.87,4.58,38.29,1.21,2.46,2.96,4853.26,1333.85,631.19,535.92,0.37,0.59,1.59,5.38,37.24,52.46,2.28,19.67,33.47,-20.95,0
0.3,1.09,1.28,0.02,0.12,0.73,1527.83,82.3,831.05,512.75,0.7,2.53,3.58,4.86,72.1,6.59,0.8,14.19,19.05,70.41,0.34,1.84,2.45,0.01,0.12,0.52,2644.19,219.55,1660.87,802.36,0.78,4.29,5.47,4.52,78.38,3.97,0.36,13.41,20.87,-178.87,0
-0.31,-0.81,-0.31,0.17,0.62,1.13,370.32,80.87,154.7,90.07,0.57,1.51,2.63,17.96,62.0,12.54,1.05,6.16,18.54,301.6,-0.15,-0.37,-0.11,0.34,0.82,1.28,287.18,66.37,130.31,64.24,0.58,1.47,2.53,23.77,60.43,18.07,1.31,2.9,18.87,156.74,0
-10.67,-19.32,-10.67,0.04,0.3,1.5,365.17,28.16,87.7,128.57,0.35,0.64,1.81,23.0,44.8,11.35,1.07,8.0,33.68,168.42,-3.23,-6.41,-3.59,0.03,0.26,1.39,405.02,29.26,105.64,147.19,0.42,0.83,1.98,26.98,49.62,22.83,1.08,11.84,33.62,144.79,0
5.15,10.72,20.18,0.01,0.32,0.61,1429.2,152.53,491.06,144.46,0.42,0.88,2.08,15.94,51.92,31.35,0.7,5.78,42.24,247.25,5.27,9.7,25.36,0.02,0.21,0.62,1752.31,100.28,467.85,216.83,0.37,0.68,1.84,15.34,45.71,39.25,0.74,8.02,48.48,171.84,0
1.34,4.0,2.24,0.0,0.19,0.55,612.38,62.26,286.31,121.49,0.56,1.66,2.99,11.1,66.55,24.1,0.48,7.2,16.39,107.07,1.4,4.02,2.59,0.03,0.14,0.58,671.94,31.87,239.82,122.59,0.57,1.62,2.86,10.37,65.05,21.14,0.65,5.68,16.55,73.62,0
0.03,0.05,0.1,0.07,0.59,1.51,1272.87,119.02,152.5,217.73,0.34,0.63,1.86,17.74,33.83,40.44,0.95,6.31,61.75,182.53,0.11,0.21,0.36,0.1,0.55,1.26,1140.51,113.81,160.93,183.8,0.36,0.67,1.86,19.75,46.21,37.04,0.92,8.43,61.53,344.86,0
-14.39,-184.82,-30.1,0.01,0.06,0.36,763.17,5.37,296.44,195.57,0.92,11.84,12.84,-1.12,92.21,-9.61,0.2,46.14,27.76,-141.8,0.47,6.52,0.93,0.01,0.04,0.41,710.29,0.0,368.24,226.73,0.93,12.74,13.75,13.69,92.73,5.71,0.24,33.85,25.8,-3589.73,0
3.51,57.45,2.46,0.12,0.43,0.83,255.12,24.16,72.14,30.89,0.94,15.35,16.35,9.95,93.88,23.39,0.87,2.21,4.5,21.03,-7.47,358.54,-5.12,0.03,0.59,0.96,249.29,57.86,100.67,38.74,1.02,-48.97,-47.97,-0.12,102.08,14.6,0.86,1.02,5.03,29.54,0
-26.76,964.08,-74.05,0.03,0.09,0.2,1010.11,58.53,696.79,98.35,0.92,-33.02,-36.03,-17.65,102.78,-5.71,-0.02,20.61,25.19,604.5,-3.0,-1061.26,-7.24,0.0,0.07,0.18,879.54,54.84,646.43,88.17,0.9,319.3,353.95,5.76,99.72,6.94,0.01,15.21,21.15,148.81,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
6.79,9.8,6.33,0.64,2.16,2.43,340.14,157.33,103.11,28.3,0.31,0.44,1.44,11.94,30.74,69.22,2.75,0.0,4.8,83.77,4.42,12.04,7.25,0.18,0.62,0.83,596.29,132.66,300.23,63.67,0.63,1.72,2.72,9.72,63.27,18.15,0.7,0.0,8.68,73.64,0
15.98,29.41,37.02,0.01,0.83,3.78,845.33,37.27,31.42,281.09,0.46,0.84,1.84,20.62,45.66,49.03,1.18,14.05,10.75,30.12,2.69,6.72,13.4,0.0,1.21,1.69,1814.97,675.24,489.06,279.65,0.6,1.5,2.5,6.64,59.99,11.73,1.07,9.43,19.73,-53.93,0
-8.83,-17.58,-27.7,0.07,0.29,1.42,1144.98,70.01,170.81,375.59,0.31,0.61,1.99,5.28,49.77,7.75,0.87,13.75,44.27,-587.2,-3.33,-7.18,-9.38,0.07,0.26,1.31,1024.03,62.46,208.97,346.82,0.37,0.8,2.15,8.76,53.58,20.44,0.88,15.14,34.03,847.92,0
-13.6,-7543.48,-132.34,0.45,0.49,0.67,3551.72,154.87,3496.75,623.37,1.0,553.65,554.65,27.74,99.82,4.22,0.01,0.0,402.29,-67.43,-8.83,-37.43,-9.75,0.23,0.48,0.74,401.83,76.29,303.61,80.81,0.76,3.24,4.24,-8.83,76.4,18.11,0.55,0.0,0.0,0.0,0
0.18,0.22,2.5,0.08,0.22,2.2,5078.49,123.13,678.63,1714.41,0.19,0.23,1.24,9.79,19.48,28.71,1.32,3.57,133.69,-407.31,0.04,0.05,0.5,0.09,0.39,2.42,5049.81,304.75,531.5,2058.32,0.27,0.37,1.38,10.11,27.79,22.61,1.54,16.4,139.77,-145.62,0
8.63,9.31,25.02,3.71,5.64,14.6,1058.01,57.86,30.23,274.69,0.07,0.08,1.08,16.38,7.25,242.96,1.68,0.0,22.47,45.92,6.37,6.9,16.8,7.84,8.45,14.93,959.61,15.54,26.31,172.82,0.08,0.08,1.08,14.62,7.61,171.28,1.66,0.0,21.75,77.63,0
-13.87,-16.11,-32.7,0.28,1.14,5.94,860.27,44.68,51.88,252.58,0.09,0.1,1.16,11.9,13.9,-0.27,1.39,0.42,60.76,303.17,-3.11,-3.67,-6.16,0.28,0.89,4.98,720.96,36.07,59.39,246.55,0.1,0.12,1.18,24.77,15.09,99.37,1.48,0.0,55.22,137.06,0
4.76,10.28,8.67,0.07,0.17,1.05,664.43,14.52,106.44,127.03,0.49,1.05,2.16,19.33,53.68,49.51,0.95,11.32,26.51,72.62,0.4,0.9,0.9,0.03,0.09,1.07,812.28,13.13,161.85,202.07,0.52,1.16,2.25,14.76,55.47,34.87,0.97,10.49,32.04,92.59,0
-11.01,-28.8,-13.79,0.0,0.15,0.97,456.99,33.91,202.61,189.52,0.62,1.61,2.61,18.35,61.75,9.04,0.95,5.73,36.77,349.08,-16.99,-64.26,-21.92,0.0,0.13,0.88,469.64,40.02,194.93,229.74,0.74,2.78,3.78,17.68,73.56,1.69,0.8,23.03,44.74,1392.44,0
