ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
66.08,96.24,43.41,1.46,2.23,2.26,239.09,56.35,73.41,2.43,0.31,0.46,1.46,74.7,31.33,230.21,2.3,0.0,5.66,8.93,35.27,95.24,39.35,0.63,0.92,0.92,407.16,71.19,252.47,1.18,0.63,1.7,2.7,41.2,62.96,62.71,0.88,0.0,6.61,10.98,0
39.43,60.69,15.21,1.26,1.91,3.0,140.41,30.16,46.08,50.92,0.35,0.54,1.54,39.43,35.03,113.63,194.0,0.0,0.0,0.0,22.92,45.89,8.45,0.28,1.15,2.11,134.59,54.78,62.71,61.25,0.5,1.0,2.0,22.92,50.05,46.54,,0.0,0.0,0.0,0
56.03,56.51,20.24,34.54,81.1,115.17,131.47,52.05,1.12,38.61,0.01,0.01,1.01,56.03,0.86,6631.68,147.12,0.0,0.0,0.0,57.34,56.74,20.45,-33.27,-56.86,-94.74,130.21,31.8,-1.35,51.77,-0.01,-0.01,0.99,57.36,-1.05,-5586.42,320.72,0.0,0.01,0.04,0
-20.24,-340.94,-538.82,0.07,0.1,1.06,9688.11,184.94,9005.65,8817.25,0.94,15.84,16.84,-20.24,94.06,-21.52,,0.0,0.0,0.0,-19.94,142.42,-123.11,0.01,0.04,0.88,2254.1,50.45,2511.48,2155.13,1.14,-8.14,-7.14,-19.94,114.0,-17.49,,0.0,0.0,0.0,0
11.47,27.85,10.59,0.23,0.75,1.64,336.09,62.62,187.63,170.79,0.59,1.43,2.43,19.81,58.8,22.06,5.93,0.0,7.7,52.78,6.17,10.88,4.78,0.13,1.61,2.02,282.72,169.42,117.05,49.37,0.43,0.76,1.76,15.59,43.27,19.72,3.88,0.0,7.3,43.37,0
1.87,11.29,1.06,0.21,0.62,0.86,206.63,49.18,117.63,29.89,0.83,5.05,6.05,2.43,83.47,7.47,0.84,25.84,0.32,4.3,3.88,12.93,2.85,0.29,0.43,0.79,268.12,12.67,85.37,33.27,0.7,2.33,3.33,4.77,69.95,15.18,0.9,37.55,0.65,6.46,0
0.48,0.88,0.12,0.8,0.98,0.98,88.62,7.25,40.17,0.0,0.46,0.85,1.85,87.01,45.83,7.44,1.0,0.0,21.07,91.99,0.46,0.84,0.11,0.78,0.99,0.99,85.99,8.05,37.9,,0.45,0.81,1.81,91.95,44.68,7.75,1.06,0.0,21.55,93.15,0
7.66,13.89,9.4,0.96,1.16,1.24,446.91,29.85,62.3,12.4,0.42,0.76,1.81,24.41,44.89,28.53,0.95,19.11,20.57,50.44,11.67,19.45,13.34,0.84,1.16,1.29,417.26,36.38,56.74,15.91,0.37,0.62,1.67,28.76,39.98,44.5,0.95,14.01,19.53,46.42,0
3.56,16.46,1.8,0.02,0.3,0.78,184.19,37.14,58.71,64.56,0.78,3.62,4.63,33.45,78.38,8.66,0.6,43.09,15.13,78.55,0.66,2.98,0.32,0.0,0.3,0.76,175.59,36.42,52.64,55.78,0.78,3.52,4.52,30.67,77.88,4.94,0.55,40.86,14.44,82.88,0
13.22,77.9,8.42,0.06,0.77,0.99,231.72,76.47,108.42,25.06,0.83,4.87,5.89,35.67,83.02,32.8,0.96,26.31,14.29,40.76,10.02,37.94,5.23,0.23,1.42,2.22,190.46,39.38,33.11,26.59,0.73,2.75,3.78,45.14,73.58,36.32,1.31,23.66,18.32,50.23,0
4.4,6.17,4.99,2.68,3.15,3.33,413.44,54.67,117.21,22.04,0.29,0.4,1.4,9.29,28.77,28.1,17.03,0.0,5.56,99.52,2.35,3.14,5.33,3.37,3.82,3.96,827.38,79.31,174.84,24.26,0.25,0.34,1.34,7.89,25.13,21.87,5.18,0.0,12.56,63.92,0
-5.59,-12.71,-2.26,0.0,0.34,0.85,147.07,18.12,35.35,28.35,0.52,1.19,2.27,3.85,56.02,1.41,0.87,28.41,3.82,70.13,-5.83,-12.31,-1.92,0.01,0.22,0.78,120.37,8.54,30.27,22.05,0.49,1.03,2.11,4.99,52.59,0.23,0.85,23.1,3.57,75.9,0
26.63,31.95,22.13,4.0,5.05,5.16,302.47,35.75,34.15,3.79,0.16,0.19,1.2,67.58,16.64,231.62,2.1,1.8,34.03,63.19,6.79,7.25,4.79,13.33,16.25,16.61,257.32,29.97,10.32,3.8,0.06,0.07,1.07,61.73,6.27,273.94,2.92,0.0,38.73,80.05,0
2.41,5.19,2.17,0.7,0.72,0.92,328.3,2.91,129.64,26.87,0.52,1.13,2.16,51.89,53.7,23.51,0.94,0.0,44.63,81.43,6.86,12.61,5.14,0.57,0.84,1.08,273.78,26.26,96.32,23.82,0.45,0.83,1.84,65.38,45.62,40.96,1.05,0.0,43.89,80.59,0
-34.58,-38.9,-26.77,3.75,5.64,6.38,281.83,47.13,24.92,18.63,0.11,0.13,1.13,-25.1,11.12,-263.06,2.15,0.0,7.33,-80.71,3.89,4.54,1.83,1.0,3.97,5.09,171.33,64.67,21.83,24.91,0.14,0.17,1.17,10.74,14.25,57.93,2.67,0.0,3.21,39.63,0
4.39,6.79,2.3,0.41,1.21,1.48,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.23,13.17,27.31,80.5,4.39,6.79,2.3,0.6,1.75,2.15,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.4,13.17,27.31,80.5,0
3.82,54.23,3.08,0.09,0.71,0.75,293.84,143.18,232.5,10.17,0.93,13.2,14.2,14.56,92.96,4.96,2.3,7.44,8.67,62.03,10.21,76.55,7.29,0.23,1.07,1.1,260.6,167.62,200.35,6.48,0.87,6.5,7.5,21.57,86.66,12.56,4.58,4.31,8.11,44.24,0
0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0.0,0.0,,4.75,179.0,179.0,,,,,0.0,0.0,1.0,0.0,0.36,0.0,2.82,0.0,,,0
-8.78,-54.47,-23.98,0.08,0.2,0.56,993.71,24.4,303.27,130.66,0.82,5.1,6.2,-2.27,83.87,2.25,0.76,35.19,17.78,77.01,-11.02,-75.09,-32.91,0.01,0.12,0.3,1089.73,22.72,408.33,91.42,0.85,5.81,6.81,-5.0,85.32,-3.76,0.62,29.62,17.98,618.52,0
7.39,12.37,11.11,0.34,1.64,1.79,547.25,143.7,78.07,16.36,0.4,0.67,1.67,13.71,40.28,38.78,1.25,23.35,9.5,24.49,1.75,17.63,1.86,0.35,1.79,2.01,388.58,108.15,51.18,16.4,0.9,9.07,10.07,9.08,90.07,10.72,1.32,18.58,7.8,40.71,0
10.59,47.85,18.56,0.22,0.51,0.7,637.8,141.41,486.64,89.57,0.78,3.51,4.52,30.51,77.86,18.5,0.48,0.0,34.9,55.33,9.29,20.43,12.37,0.14,0.59,0.92,485.91,114.12,254.97,86.14,0.54,1.19,2.2,34.3,54.51,29.99,0.9,0.0,33.29,56.15,0
16.82,21.16,14.29,1.06,3.54,5.21,309.26,128.09,51.74,87.65,0.2,0.25,1.26,31.87,20.54,90.47,7.02,0.0,12.78,41.49,7.22,8.18,9.57,1.72,5.49,7.96,483.75,194.09,51.68,129.34,0.12,0.13,1.13,22.23,11.78,70.07,6.66,0.0,19.89,63.85,0
8.43,12.85,5.37,0.93,3.71,3.81,232.0,140.57,50.48,4.98,0.34,0.52,1.52,69.04,34.4,52.03,4.75,0.0,38.63,75.05,7.02,9.34,5.41,1.45,6.45,6.61,280.96,189.21,37.87,6.23,0.24,0.32,1.33,47.0,24.84,58.63,8.83,0.0,30.77,71.37,0
16.27,37.0,13.87,0.03,0.83,1.66,310.27,48.21,29.75,50.28,0.54,1.24,2.27,28.14,56.03,47.9,0.9,23.78,10.12,26.98,13.37,23.33,10.36,0.39,1.25,1.98,282.87,49.77,18.44,42.4,0.43,0.74,1.74,27.54,42.69,55.29,1.04,13.94,10.98,31.97,0
1.89,7.8,1.13,0.01,0.4,1.03,217.31,41.98,88.82,70.15,0.7,2.88,4.12,33.12,75.74,13.34,0.89,21.03,18.64,69.75,0.0,0.03,0.0,0.0,0.15,0.91,282.74,19.52,106.92,103.56,0.78,4.14,5.33,25.32,81.22,12.7,0.85,14.94,19.61,65.12,0
,15.0,9.26,0.6,1.63,3.17,,56.38,49.63,86.03,,0.03,0.0,,,845.41,,,23.24,58.22,16.34,19.92,11.99,0.95,2.05,4.21,267.87,47.15,41.54,94.07,0.18,0.22,1.22,48.92,17.97,116.7,2.63,0.52,23.91,56.97,0
8.92,52.21,3.24,0.0,0.43,0.86,132.07,42.75,24.9,44.88,0.83,4.85,5.85,49.93,82.92,28.45,0.62,58.28,14.88,61.78,2.11,10.91,0.96,0.01,0.4,0.93,166.0,48.16,36.23,65.44,0.81,4.18,5.18,41.85,80.68,11.9,0.74,52.98,18.07,73.29,0
10.21,18.79,6.78,0.32,0.82,1.79,241.89,25.81,51.47,50.83,0.44,0.82,1.84,26.02,45.66,33.82,1.26,0.0,10.51,46.87,9.11,15.16,4.87,0.47,1.08,2.42,195.12,22.76,37.69,51.22,0.37,0.61,1.66,29.07,39.92,43.84,1.47,0.0,10.67,50.32,0
5.22,8.21,5.28,0.71,3.07,4.02,367.61,77.89,32.95,31.57,0.36,0.57,1.57,60.41,36.38,29.05,1.41,0.0,55.73,81.28,3.89,5.98,4.01,0.5,4.54,5.41,376.2,121.67,30.12,26.53,0.35,0.54,1.54,55.14,34.95,25.87,1.61,0.0,52.83,81.9,0
5.6,17.23,4.97,0.02,0.73,1.44,322.68,59.02,76.98,60.52,0.47,1.44,3.07,16.06,67.47,60.77,0.85,2.12,9.27,32.12,2.22,6.89,2.13,0.01,1.06,1.52,350.07,118.73,96.48,53.04,0.51,1.58,3.1,13.36,67.73,25.92,1.0,4.74,10.68,52.08,0
-0.91,-5.25,-1.36,0.0,0.04,0.18,544.28,16.94,401.71,58.2,0.83,4.77,5.77,16.73,82.68,8.64,0.25,7.3,26.38,68.36,-1.65,-11.85,-1.95,0.01,0.18,0.27,431.39,61.44,350.42,32.56,0.86,6.18,7.18,13.8,86.08,8.11,0.22,2.98,18.26,65.56,0
-69.89,81.69,-78.22,0.07,0.4,0.93,407.34,,428.89,233.69,1.86,-2.17,-1.17,-50.43,185.56,-37.67,,0.0,21.78,-40.14,25.05,-189.42,24.71,0.3,0.95,1.29,360.0,178.05,274.26,94.89,1.13,-8.56,-7.56,33.76,113.22,22.12,,0.0,8.59,24.96,0
23.74,88.43,9.1,0.06,1.0,1.0,139.46,84.44,64.78,0.09,0.73,2.72,3.72,111.07,73.15,45.56,0.8,18.24,33.46,67.79,22.68,48.59,9.93,0.49,1.82,1.94,159.71,84.26,55.04,8.03,0.53,1.14,2.14,100.96,53.31,58.62,2.37,10.53,34.25,66.09,0
-19.33,-74.29,-9.36,0.03,1.34,1.34,176.26,142.37,74.09,,0.74,2.84,3.84,30.55,73.98,-14.75,2.51,19.72,24.15,128.31,0.25,1.06,0.1,0.01,1.34,1.34,151.21,124.79,58.63,0.0,0.76,3.22,4.22,64.78,76.29,12.73,2.33,23.48,26.73,82.68,0
-0.39,-32.76,-0.15,0.02,0.58,0.85,143.25,77.6,139.11,37.51,0.99,83.83,84.83,14.4,98.82,4.1,0.09,0.0,5.82,95.88,-0.86,-519.49,-0.36,0.06,0.57,0.84,152.32,75.71,148.37,41.66,1.0,605.6,606.6,14.02,99.84,2.39,0.03,0.0,6.21,87.25,0
0.35,0.46,0.19,0.77,2.81,3.72,200.76,98.57,48.21,44.2,0.24,0.32,1.32,21.48,24.42,32.33,8.2,0.0,11.65,76.04,0.29,0.38,0.13,1.33,3.43,3.56,164.39,82.42,39.24,5.2,0.24,0.32,1.32,19.97,24.41,18.91,5.76,0.0,8.87,78.18,0
59.22,69.19,77.73,6.86,6.86,6.86,477.83,,68.11,,0.14,0.17,1.17,59.22,14.41,410.9,,0.0,0.0,0.0,42.4,69.02,75.93,2.54,2.58,2.58,653.64,9.44,248.64,,0.39,0.63,1.63,42.4,38.57,109.94,,0.0,0.0,0.0,0
0.14,0.32,0.29,0.0,0.38,0.92,758.2,89.37,91.43,128.76,0.56,1.26,2.26,3.47,55.77,7.82,0.96,19.18,6.94,29.02,3.84,13.91,6.61,0.0,0.19,0.94,628.53,62.41,119.61,258.89,0.72,2.62,3.62,7.01,72.41,9.79,0.94,35.0,5.46,22.52,0
8.65,18.12,4.79,0.0,1.03,1.5,201.58,99.54,97.09,46.49,0.52,1.09,2.1,26.21,52.28,22.58,1.8,0.0,9.72,63.86,6.86,14.42,4.66,0.0,1.21,1.57,248.05,147.4,121.62,44.06,0.52,1.1,2.1,22.85,52.43,18.03,2.21,0.0,10.87,74.98,0
2.78,4.64,3.47,1.72,2.85,4.21,453.62,50.7,27.49,62.31,0.4,0.67,1.67,26.74,40.03,27.32,1.39,17.38,29.85,74.46,0.18,0.27,0.23,0.97,2.23,4.48,454.8,50.48,31.5,92.01,0.34,0.51,1.51,25.66,33.61,27.47,1.42,11.92,31.74,83.05,0
31.62,58.37,13.08,0.43,1.11,1.29,150.62,44.19,64.97,12.12,0.46,0.84,1.85,70.23,45.83,83.17,1.27,0.0,15.98,50.49,0.67,1.2,0.37,0.58,1.35,1.54,205.04,64.5,85.41,17.04,0.44,0.79,1.8,38.13,44.33,15.49,1.63,0.0,21.05,87.06,0
3.31,12.44,3.9,0.01,0.25,0.92,428.1,69.1,180.85,189.47,0.68,2.54,3.76,9.37,73.37,17.89,0.72,23.38,7.13,35.46,3.03,11.58,3.55,0.0,0.24,0.95,427.44,71.1,172.88,209.54,0.71,2.7,3.81,8.69,73.78,15.83,0.81,28.21,6.63,33.89,0
10.82,14.65,3.1,2.02,2.64,3.5,104.17,15.16,24.37,21.27,0.26,0.35,1.35,114.29,26.15,86.89,4.53,0.0,29.61,79.8,12.27,17.02,7.31,1.77,3.42,3.74,217.42,90.2,54.86,17.94,0.28,0.39,1.39,83.08,27.88,78.6,18.53,0.0,42.18,74.33,0
10.03,12.49,7.78,0.93,2.62,4.08,282.25,35.46,21.03,31.15,0.2,0.25,1.25,38.39,19.72,78.76,1.34,11.79,21.99,58.73,1.74,2.28,1.78,0.22,0.82,1.4,374.28,29.91,49.61,29.19,0.24,0.31,1.31,27.09,23.79,29.48,1.07,10.09,26.0,73.23,0
68.64,95.72,23.47,3.35,5.17,5.17,124.44,39.38,21.67,0.02,0.28,0.39,1.39,121.35,28.29,256.42,9.4,0.0,18.02,36.58,46.49,94.21,17.45,0.87,2.21,2.21,136.97,75.98,56.76,,0.51,1.03,2.03,91.19,50.65,99.74,8.03,0.0,16.77,41.18,0
28.31,88.23,12.68,0.17,1.11,1.33,163.09,96.84,102.82,22.77,0.66,2.05,3.12,83.16,67.92,53.64,2.2,0.0,24.58,51.16,0.61,12.19,0.45,0.43,0.68,0.87,268.69,60.82,249.05,48.22,0.95,18.88,19.9,56.08,94.97,0.65,0.33,0.0,40.83,98.43,0
-2.51,-40.53,-1.25,-0.24,0.94,0.94,181.49,181.19,153.05,,0.94,15.15,16.15,11.55,93.81,-0.67,0.76,0.0,7.01,92.59,-0.24,-4.91,-0.09,0.2,1.0,1.0,140.57,96.02,119.32,,0.95,19.28,20.28,8.72,95.07,3.33,1.05,0.0,3.45,67.56,0
20.08,33.45,18.17,1.92,2.34,2.34,329.36,37.65,90.25,,0.4,0.67,1.67,20.08,39.96,78.65,2.17,0.0,0.0,0.0,17.68,26.28,17.67,3.16,3.7,3.7,364.66,42.13,77.16,,0.33,0.49,1.49,17.68,32.72,87.09,3.95,0.0,0.0,0.0,0
-4.18,-37.97,-0.94,0.51,0.95,1.02,82.25,31.38,72.4,5.26,0.89,8.09,9.09,-4.18,89.0,-1.61,1.18,0.0,0.0,0.0,19.62,69.73,5.44,1.13,1.22,1.27,101.3,7.07,71.72,3.13,0.72,2.55,3.55,39.87,71.87,30.55,3.22,0.0,5.62,36.15,0
13.26,21.64,10.51,0.57,2.66,2.66,288.63,206.22,98.63,0.0,0.39,0.63,1.63,35.87,38.73,38.68,9.36,0.0,17.93,53.78,20.84,31.14,11.9,0.97,3.1,3.1,208.36,133.1,62.47,,0.33,0.49,1.49,45.44,33.06,71.14,12.47,0.0,14.04,42.75,0
-9.6,-69.73,-3.44,0.02,0.48,0.64,130.43,36.27,61.88,13.37,0.8,5.8,7.26,53.93,86.23,-0.09,0.47,29.86,22.77,100.26,-2.83,-22.33,-0.84,0.02,0.42,0.58,108.2,28.53,61.13,12.16,0.83,6.52,7.88,63.88,87.31,5.39,0.37,23.31,19.78,93.24,0
16.74,53.73,29.42,0.38,0.38,1.44,639.88,2.72,435.75,468.99,0.69,2.21,3.21,16.74,68.85,24.31,,0.0,0.0,0.0,3.04,5.23,7.16,0.49,1.63,2.39,859.13,405.53,354.69,272.06,0.42,0.72,1.72,3.04,41.86,7.27,,0.0,0.0,0.0,0
15.36,53.39,4.95,0.37,1.09,2.8,117.16,25.38,37.86,65.54,0.71,2.47,3.47,56.21,71.22,25.29,9.61,0.0,13.15,57.56,4.52,20.54,1.73,0.07,0.87,1.84,139.58,48.63,62.5,61.31,0.78,3.54,4.54,49.01,77.97,10.83,3.53,6.31,17.01,87.28,0
3.17,40.29,2.8,0.06,0.92,1.02,321.14,233.11,273.79,27.69,0.92,11.71,12.71,25.37,92.13,5.69,0.91,1.28,19.59,72.5,15.14,50.32,6.8,0.19,1.1,1.26,163.96,80.86,95.71,15.54,0.68,2.25,3.32,65.49,69.91,29.97,1.43,1.84,22.62,88.04,0
6.56,8.88,9.83,2.78,3.51,3.56,545.81,103.46,141.32,6.56,0.26,0.35,1.35,15.99,26.18,28.98,11.68,0.0,14.15,49.4,6.56,9.42,15.82,1.97,2.75,2.75,879.94,205.78,263.26,,0.3,0.44,1.44,14.5,30.34,23.16,4.31,0.0,19.13,66.92,0
